Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2017,Tim Lynch,NYY,LEVEL,24,234,0.07264957,0.17948718,0.4047619,0.30985915,0.36752137,0.57276995,0.94029132,0.2629108,2.556079475,0.33333333,-1.134606287,43.18397501,18.25431717,0.425384722,173.223296,sa918167
2018,Tim Lynch,NYY,LEVEL,25,84,0.05952381,0.17857143,0.33333333,0.19736842,0.26190476,0.27631579,0.53822055,0.07894737,0.833646643,0.2295082,-0.010434294,5.487875479,-4.132560414,0.256158003,57.04393793,sa918167
2018,Marcus Mooney,ATL,LEVEL,24,249,0.06827309,0.10040161,0.68,0.21395349,0.30165289,0.24186047,0.54351336,0.02790698,3.198078666,0.24210526,-1.042309733,18.60991619,-9.907804492,0.268642007,65.25737593,sa918184
2018,Stephen Smith,ARI,LEVEL,23,323,0.09907121,0.30650155,0.32323232,0.22183099,0.3126935,0.36619718,0.67889068,0.14436619,4.822781559,0.30898876,-0.512406637,34.94769423,-5.735448464,0.308893858,85.90214992,sa918189
2019,Samad Taylor,TOR,LEVEL,20,384,0.12760417,0.27864583,0.45794393,0.21630094,0.32545932,0.36363636,0.68909568,0.14733542,7.166468553,0.29245283,1.250476116,44.10694725,3.068099327,0.322921667,107.4760854,sa918192
2019,Kevin Lachance,ARI,LEVEL,24,28,0.03571429,0.39285714,0.09090909,0.11538462,0.14285714,0.11538462,0.25824176,0,2.642857143,0.1875,-0.00553056,-1.119639182,-4.554399246,0.124174535,-32.59730406,sa918198
2017,Danny Hudzina,STL,LEVEL,23,5,0.4,0.4,1,0,0.4,0,0.4,0,2.642857143,0,-0.000223618,0.418453284,-0.114231712,0.28689599,78.5554853,sa918201
2018,Danny Hudzina,STL,LEVEL,24,162,0.04320988,0.27160494,0.15909091,0.16778523,0.2173913,0.2885906,0.5059819,0.12080537,1.750000018,0.2038835,-0.013912392,7.723497765,-10.83020003,0.232726277,41.62780838,sa918201
2019,Armond Upshaw,WSN,LEVEL,23,130,0.14615385,0.29230769,0.5,0.19417476,0.34645669,0.24271845,0.58917514,0.04854369,8.096352003,0.30769231,-0.080347179,12.53477265,-1.968547728,0.300413347,86.42691689,sa918220
2018,Danny Woodrow,DET,LEVEL,23,22,0.04545455,0.22727273,0.2,0.38095238,0.40909091,0.42857143,0.83766234,0.04761905,6.909321489,0.5,0.394205556,3.638581788,1.118943816,0.388948278,144.4089122,sa918257
