Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2010,Alfredo Amezaga,LAD,LEVEL,32,4,0.25,0,1,1,1,1,2,0,1.601190455,1,-0.001064108,2.062748025,1.585328023,0.83663848,432.0615005,1
2006,Matt Blank,FLA,LEVEL,30,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.129149245,-0.235144244,0,-100,1001053
2010,Mike Minor,ATL,LEVEL,22,17,0,0.58823529,0,0,0,0,0,0,0.142857143,0,0,-2.453621855,-4.482656864,0,-100,10021
2014,Mike Minor,ATL,LEVEL,26,3,0.33333333,0,1,0,0.5,0,0.5,0,0.142857143,0,-0.000645337,0.421942016,0.078622011,0.360235006,122.900504,10021
2006,Michael Coleman,TBD,LEVEL,30,485,0.08453608,0.19175258,0.44086022,0.23908046,0.31340206,0.42758621,0.74098827,0.18850575,4.566941952,0.26605505,0.992404942,57.57131941,6.163744695,0.336098577,111.9899543,1002429
2012,Christian Bethancourt,ATL,LEVEL,20,288,0.03819444,0.15625,0.24444444,0.24253731,0.27464789,0.29104478,0.56569267,0.04850747,4.829268193,0.28125,-0.924899492,18.11253554,-14.41994542,0.265495365,55.67523597,10028
2013,Christian Bethancourt,ATL,LEVEL,21,388,0.04123711,0.14690722,0.28070175,0.27653631,0.30548303,0.43575419,0.74123722,0.15921788,3.740830204,0.29391892,-0.73818885,46.21042875,4.829840485,0.334872384,111.671754,10028
2014,Patrick Schuster,ARI,LEVEL,23,2,0,0.5,0,0,0,0,0,0,0.142857143,0,0,-0.273719926,-0.502599929,0,-100,10029
2015,Patrick Schuster,ARI,LEVEL,24,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.134390581,-0.245827581,0,-100,10029
2015,Patrick Schuster,CIN,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10029
2006,Tike Redman,HOU,LEVEL,29,121,0.1322314,0.04958678,2.66666667,0.31067961,0.40833333,0.36893204,0.77726537,0.05825243,3.928085675,0.32291667,0.068076452,17.87770631,2.46037034,0.365540501,115.9584661,1003
2012,Chris Owings,ARI,LEVEL,20,310,0.03548387,0.22258065,0.15942029,0.26262626,0.29126214,0.37710438,0.66836652,0.11447812,5.051934571,0.32432432,-0.528260628,29.53450347,-5.483097559,0.308108253,84.34188123,10030
2012,Keyvius Sampson,SDP,LEVEL,21,12,0,0.41666667,0,0,0,0,0,0,0.142857143,0,0,-1.642605385,-3.051825395,0,-100,10039
2013,Keyvius Sampson,SDP,LEVEL,22,7,0,0.42857143,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.142857143,0.25,-0.00150633,-0.229237322,-1.026418347,0.128909571,-28.75599332,10039
2015,Keyvius Sampson,CIN,LEVEL,24,11,0.18181818,0.36363636,0.5,0,0.18181818,0,0.18181818,0,0.142857143,0,-0.0027513,-0.388883239,-1.614690243,0.132697452,-31.72467101,10039
2011,Wil Myers,KCR,LEVEL,20,416,0.125,0.20913462,0.59770115,0.25423729,0.352657,0.39265537,0.74531237,0.13841808,4.457873352,0.31178707,0.639517573,54.78290326,1.509113373,0.338824377,102.8327502,10047
2012,Wil Myers,KCR,LEVEL,21,152,0.10526316,0.27631579,0.38095238,0.34328358,0.41447368,0.73134328,1.14581696,0.3880597,6.125132161,0.4125,0.306315253,37.79536356,19.94524343,0.49066973,211.7373065,10047
2011,Grant Green,OAK,LEVEL,23,587,0.06643952,0.20272572,0.32773109,0.29056604,0.34251291,0.40754717,0.75006008,0.11698113,3.384761782,0.35539216,-2.731143179,75.77391249,0.601521482,0.335694266,100.8001894,10053
2011,Alex White,COL,LEVEL,22,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.150069927,-0.278131922,0,-100,10054
2010,Alex White,CLE,LEVEL,21,3,0.66666667,0.33333333,2,0,0.66666667,0,0.66666667,0,2.642857143,0,-0.000470318,0.732145961,0.365938958,0.481582006,199.9268048,10054
2019,Tyler Matzek,ARI,LEVEL,28,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10058
2013,Tyler Matzek,COL,LEVEL,22,15,0.06666667,0.33333333,0.2,0.25,0.30769231,0.33333333,0.64102564,0.08333333,0.142857143,0.42857143,-0.00451899,1.412301854,-0.2959432,0.291984535,82.67560036,10058
2016,Tyler Matzek,COL,LEVEL,25,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10058
2013,Max Stassi,HOU,LEVEL,22,323,0.05882353,0.21052632,0.27941176,0.27681661,0.33333333,0.52941176,0.86274509,0.25259515,2.791418579,0.30143541,-0.297948441,51.12880601,14.34459585,0.374407722,138.9966124,10059
2017,Max Stassi,HOU,LEVEL,26,13,0.23076923,0.23076923,1,0.44444444,0.61538462,1.22222222,1.83760684,0.77777778,2.642857143,0.5,-0.0106799,5.498817629,3.999488651,0.720477159,366.7519076,10059
2019,Max Stassi,HOU,LEVEL,28,8,0,0.375,0,0.375,0.375,0.875,1.25,0.5,0.142857143,0.5,-0.00194309,2.305977277,1.358761303,0.538723879,243.4478872,10059
2011,Brooks Raley,CHC,LEVEL,23,39,0.1025641,0.28205128,0.36363636,0.13793103,0.24242424,0.13793103,0.38035527,0,2.642857143,0.22222222,0.01633008,0.48520601,-4.284727862,0.200027148,10.17217478,10061
2012,Brooks Raley,CHC,LEVEL,24,7,0,0.28571429,0,0.5,0.4,0.5,0.9,0,0.142857143,0.66666667,-0.00365616,1.013351887,0.222631864,0.373237205,128.155587,10061
2007,Robin Jennings,WSN,LEVEL,35,85,0.08235294,0.16470588,0.5,0.28205128,0.34117647,0.44871795,0.78989442,0.16666667,3.156144658,0.31147541,0.196882053,12.03105322,1.567298198,0.355448572,114.9783533,1006397
2017,Johnny Hellweg,PIT,LEVEL,28,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.14355183,-0.260288831,0,-100,10065
2016,Johnny Hellweg,SDP,LEVEL,27,3,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.385612519,-0.717259527,0,-100,10065
2012,Johnny Hellweg,MIL,LEVEL,23,4,0,0.5,0,0.25,0.25,0.25,0.5,0,0.142857143,0.5,-0.00182808,0.153619723,-0.29822029,0.233273253,33.9986984,10065
2015,Johnny Hellweg,MIL,LEVEL,26,2,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.268781162,-0.491655163,0,-100,10065
2013,Ian Krol,WSN,LEVEL,22,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10066
2013,Tomas Telis,TEX,LEVEL,22,369,0.02710027,0.12466125,0.2173913,0.26436782,0.28961749,0.35344828,0.64306577,0.08908046,3.872476084,0.29139073,0.685444956,33.08597267,-8.936855654,0.286215208,78.73333136,10067
2014,Tomas Telis,TEX,LEVEL,23,295,0.05762712,0.09830508,0.5862069,0.30337079,0.3390411,0.40074906,0.73979016,0.09737827,5.360362164,0.32510288,0.907842947,35.78452773,3.026251862,0.33416763,109.2381292,10067
2011,Jonathan Villar,HOU,LEVEL,20,367,0.07901907,0.27247956,0.29,0.23148148,0.30083565,0.38580247,0.68663812,0.15432099,6.510347894,0.30092593,-0.063683111,39.00160384,-7.997148292,0.308258142,82.9843391,10071
2012,Jonathan Villar,HOU,LEVEL,21,377,0.0928382,0.23076923,0.40229885,0.2607362,0.33604336,0.39570552,0.73174888,0.13496932,7.516313427,0.31896552,4.294334083,46.65968453,2.386689216,0.331726057,105.3908465,10071
2016,Caleb Cotham,CIN,LEVEL,28,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10075
2006,Steve Lomasney,MIN,LEVEL,28,152,0.04605263,0.32236842,0.14285714,0.19858156,0.2384106,0.27659574,0.51500634,0.07801418,1.490994099,0.2826087,-1.198139028,7.497764361,-9.751195895,0.236604513,43.46792067,1007717
2012,Keith Butler,STL,LEVEL,23,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10080
2013,Keith Butler,STL,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10080
2007,Juan Melo,WSN,LEVEL,30,212,0.0754717,0.13207547,0.57142857,0.2393617,0.3047619,0.34574468,0.65050658,0.10638298,1.502693134,0.25786164,-1.537279966,19.97017678,-6.127659272,0.29690913,76.52043157,1008752
2010,Dustin Ackley,SEA,LEVEL,22,350,0.15714286,0.11714286,1.34146341,0.26297578,0.38857143,0.38408304,0.77265447,0.12110726,5.881975951,0.29959514,0.730679097,50.20659507,8.432344876,0.364787552,120.1855086,10099
2016,Ryan Vogelsong,PIT,LEVEL,38,2,0,0.5,0,0,0,0,0,0,0.142857143,0,0,-0.27894202,-0.510740013,0,-100,1011
2006,Rob Sasser,CHW,LEVEL,31,142,0.14084507,0.22535211,0.625,0.23333333,0.33802817,0.35,0.68802817,0.11666667,2.130233374,0.28735632,0.197021543,15.58424539,0.532955473,0.323954501,103.5409289,1011453
2008,Kip Wells,COL,LEVEL,31,3,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.469709957,-0.847352961,0,-100,1012
2006,Kip Wells,PIT,LEVEL,29,3,0,0.33333333,0,0,0,0,0,0,0.142857143,0,0,-0.397713392,-0.738153397,0,-100,1012
2009,Dave Williams,WSN,LEVEL,30,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.140529827,-0.255691827,0,-100,1013
2010,Stephen Strasburg,WSN,LEVEL,21,8,0,0,0,0.28571429,0.28571429,0.42857143,0.71428572,0.14285714,2.642857143,0.28571429,-0.000235159,0.878617387,-0.097934623,0.314724573,89.97138692,10131
2015,Stephen Strasburg,WSN,LEVEL,26,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.127950904,-0.237377901,0,-100,10131
2010,Brad Boxberger,CIN,LEVEL,22,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.144330697,-0.263685698,0,-100,10133
2011,Brad Boxberger,CIN,LEVEL,23,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10133
2019,Brad Boxberger,WSN,LEVEL,31,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10133
2012,Donald Lutz,CIN,LEVEL,23,165,0.07878788,0.19393939,0.40625,0.24161074,0.31515152,0.38926174,0.70441326,0.147651,3.488269874,0.27678571,-1.073418235,18.33804048,-0.300360069,0.328988495,98.38848796,10154
2013,Donald Lutz,CIN,LEVEL,24,255,0.0745098,0.21960784,0.33928571,0.24454148,0.31764706,0.42358079,0.74122785,0.17903931,6.863192457,0.29341317,0.225393435,30.38977562,3.193770447,0.334976624,111.7435279,10154
2014,Donald Lutz,CIN,LEVEL,25,97,0.07216495,0.17525773,0.41176471,0.35955056,0.41237113,0.68539326,1.09776439,0.3258427,5.981144157,0.39393939,0.184511915,22.61279097,11.51211082,0.480276713,203.7063555,10154
2016,Donald Lutz,CIN,LEVEL,27,161,0.05590062,0.32919255,0.16981132,0.21232877,0.2625,0.28082192,0.54332192,0.06849315,4.234765125,0.31578947,0.090951551,9.944119685,-7.642715893,0.255778112,56.54297296,10154
2011,Mike Trout,LAA,LEVEL,19,412,0.1092233,0.18446602,0.59210526,0.32577904,0.41421569,0.54390935,0.95812504,0.21813031,8.675973203,0.38951311,1.844686237,82.26334142,29.50179952,0.420570724,155.9153475,10155
2014,Ryan Weber,ATL,LEVEL,23,22,0.04545455,0.31818182,0.14285714,0.11111111,0.15789474,0.11111111,0.26900585,0,0.142857143,0.18181818,-0.001936011,-0.724028283,-3.241708317,0.134937998,-28.75775608,10160
2015,Ryan Weber,ATL,LEVEL,24,3,0,0.33333333,0,0.33333333,0.33333333,0.66666667,1,0.33333334,0.142857143,0.5,0,0.596537233,0.262226232,0.446493347,178.4378114,10160
2010,Nick Franklin,SEA,LEVEL,19,4,0.25,0.25,1,0.66666667,0.75,0.66666667,1.41666667,0,2.642857143,1,-0.000798081,1.461480322,0.984060319,0.646096736,306.1204631,10166
2011,Nick Franklin,SEA,LEVEL,20,92,0.06521739,0.19565217,0.33333333,0.3253012,0.37078652,0.48192771,0.85271423,0.15662651,7.082631115,0.3968254,-0.235685205,14.72046002,3.468308325,0.382804131,130.823512,10166
2012,Nick Franklin,SEA,LEVEL,21,239,0.10041841,0.15899582,0.63157895,0.32195122,0.39393939,0.50243902,0.89637841,0.1804878,6.567331262,0.37804878,0.882196853,40.87291653,13.87547574,0.407783304,151.3955224,10166
2018,Nick Franklin,MIL,LEVEL,27,71,0.15492958,0.09859155,1.57142857,0.28813559,0.3943662,0.44067797,0.83504417,0.15254238,4.699323581,0.29411765,0.322132971,11.29059359,3.05594275,0.376429181,137.1107751,10166
2010,Jack Wilson,SEA,LEVEL,32,2,0,0,0,0.5,0.5,0.5,1,0,2.642857143,0.5,-0.000266027,0.442606309,0.203896308,0.463477492,185.415905,1017
2008,Jack Wilson,PIT,LEVEL,30,25,0.16,0.08,2,0.31578947,0.45833333,0.31578947,0.7741228,0,3.484223548,0.35294118,0.205555322,4.001739562,0.950589531,0.381913575,131.1551225,1017
2012,Edgar Olmos,MIA,LEVEL,22,3,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.41658333,-0.75546334,0,-100,10174
2013,Edgar Olmos,MIA,LEVEL,23,3,0,0.66666667,0,0,0,0,0,0,0.142857143,0,0,-0.380431802,-0.700384804,0,-100,10174
2014,Edgar Olmos,MIA,LEVEL,24,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.136859963,-0.251299964,0,-100,10174
2015,Jacob Turner,CHC,LEVEL,24,2,0,0.5,0,0.5,0.5,0.5,1,0,0.142857143,1,-0.00137565,0.430925519,0.208051518,0.468757987,193.3493892,10185
2011,Tyler Skaggs,ARI,LEVEL,19,16,0.0625,0.5,0.125,0.06666667,0.125,0.06666667,0.19166667,0,2.642857143,0.14285714,0.00408252,-1.052493505,-3.009389453,0.103138998,-53.78382568,10190
2012,Tyler Skaggs,ARI,LEVEL,20,22,0.13636364,0.36363636,0.375,0.22222222,0.33333333,0.27777778,0.61111111,0.05555556,0.410714268,0.4,-0.01096848,1.972006827,-0.513113246,0.300691667,79.35257731,10190
2018,Shelby Miller,ARI,LEVEL,27,2,0.5,0,1,0,0.5,0,0.5,0,2.642857143,0,-0.00331132,0.289591133,0.057629137,0.357989013,124.8442151,10197
2011,Shelby Miller,STL,LEVEL,20,13,0,0.46153846,0,0.18181818,0.18181818,0.27272727,0.45454545,0.09090909,0.142857143,0.4,-0.00238519,0.196145907,-1.468660027,0.198607542,11.78190819,10197
2012,Billy Hamilton,CIN,LEVEL,21,213,0.16901408,0.20187793,0.8372093,0.28571429,0.40566038,0.38285714,0.78851752,0.09714285,8.474433236,0.37121212,3.67107038,30.82799983,6.767519121,0.373194881,128.1271152,10199
2015,Billy Hamilton,CIN,LEVEL,24,14,0.21428571,0.14285714,1.5,0.27272727,0.42857143,0.27272727,0.7012987,0,6.458029609,0.33333333,0.191746103,1.851771637,0.291653632,0.357289706,118.6943316,10199
2012,Tucker Barnhart,CIN,LEVEL,21,142,0.07746479,0.15492958,0.5,0.2,0.26241135,0.29230769,0.55471904,0.09230769,3.313905405,0.22641509,-0.254331384,8.667517173,-7.372803298,0.263058364,54.0358105,10200
2013,Tucker Barnhart,CIN,LEVEL,22,395,0.11392405,0.1443038,0.78947368,0.25958702,0.34782609,0.3480826,0.69590869,0.08849558,2.213979351,0.30035336,-0.207899468,44.41592094,2.288775674,0.32581161,105.4330187,10200
2013,Sean Burroughs,LAD,LEVEL,32,195,0.12820513,0.12307692,1.04166667,0.2202381,0.32474227,0.29166667,0.61640894,0.07142857,3.472394186,0.25694444,-0.16725703,17.83517885,-2.96176628,0.297237707,85.75864743,1021
2010,Jose Iglesias,BOS,LEVEL,20,236,0.03389831,0.20762712,0.16326531,0.28506787,0.31489362,0.35746606,0.67235968,0.07239819,6.336693687,0.36,0.1331965,23.62782185,-5.180462428,0.302654477,82.01745589,10231
2011,Aroldis Chapman,CIN,LEVEL,23,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10233
2010,Bryan Morris,PIT,LEVEL,23,16,0,0.4375,0,0.15384615,0.15384615,0.30769231,0.46153846,0.15384616,2.642857143,0.33333333,0,0.256927475,-1.696176544,0.198155385,13.15482804,10234
2011,Bryan Morris,PIT,LEVEL,24,7,0,0.42857143,0,0.28571429,0.28571429,0.28571429,0.57142858,0,2.642857143,0.5,-0.001520572,0.466690496,-0.370453529,0.260798863,55.74793369,10234
2015,Bryan Morris,MIA,LEVEL,28,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10234
2012,Ariel Pena,MIL,LEVEL,23,7,0.28571429,0.28571429,1,0,0.28571429,0,0.28571429,0,2.642857143,0,-0.00365616,0.136102422,-0.654617601,0.208320567,17.21246685,10240
2013,Ariel Pena,MIL,LEVEL,24,31,0,0.51612903,0,0,0,0,0,0,0.142857143,0,0,-3.931128618,-7.237309639,0,-100,10240
2017,Randal Grichuk,STL,LEVEL,25,4,0,0.5,0,0.25,0.25,1,1.25,0.75,0.142857143,0,0,1.102084501,0.640752508,0.531002522,238.8918431,10243
2018,Randal Grichuk,TOR,LEVEL,26,8,0.125,0.25,0.5,0.14285714,0.25,0.14285714,0.39285714,0,2.642857143,0.2,-0.000841592,0.188398382,-0.764065602,0.204074129,19.78010565,10243
2013,Randal Grichuk,LAA,LEVEL,21,542,0.05166052,0.1697417,0.30434783,0.256,0.30555556,0.474,0.77955556,0.218,6.787396132,0.27249357,-0.337260976,71.64418715,9.919599198,0.340856774,116.0707419,10243
2010,Rafael Martin,WSN,LEVEL,26,2,0.5,0,1,0,0.5,0,0.5,0,0.142857143,0,-0.000235159,0.29440306,0.050265058,0.361186504,120.5887888,10258
2011,Rafael Martin,WSN,LEVEL,27,2,0,0.5,0,0,0,0,0,0,0.142857143,0,0,-0.282093505,-0.521277512,0,-100,10258
2012,Rafael Martin,WSN,LEVEL,28,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10258
2014,Rafael Martin,WSN,LEVEL,30,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10258
2010,Brandon Belt,SFG,LEVEL,22,201,0.10945274,0.16915423,0.64705882,0.33714286,0.41293532,0.62285714,1.03579246,0.28571428,4.995838802,0.37313433,-0.039515885,43.47617021,18.94030097,0.447085464,177.1943345,10264
2015,Josh Smoker,NYM,LEVEL,26,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.127950904,-0.237377901,0,-100,10285
2017,Francisco Arcia,LAA,LEVEL,27,95,0.09473684,0.17894737,0.52941176,0.2375,0.35106383,0.275,0.62606383,0.0375,3.737179148,0.3015873,-0.565837512,9.336094546,-0.801735719,0.307311704,92.0916439,10286
2018,Francisco Arcia,LAA,LEVEL,28,15,0,0.13333333,0,0.2,0.2,0.2,0.4,0,2.642857143,0.23076923,-0.00993396,0.151185752,-1.588529213,0.183376205,8.690259907,10286
2016,Francisco Arcia,MIA,LEVEL,26,284,0.08802817,0.21126761,0.41666667,0.232,0.3180212,0.296,0.6140212,0.064,1.618940548,0.3,-0.618060244,25.33349212,-5.689248898,0.293003413,81.66103732,10286
2013,Francisco Arcia,NYY,LEVEL,23,72,0.05555556,0.25,0.22222222,0.17647059,0.22222222,0.27941176,0.50163398,0.10294117,0.410714268,0.20833333,-0.012739533,3.054752017,-5.458959734,0.232014499,35.88037869,10286
2014,Francisco Arcia,NYY,LEVEL,24,104,0.04807692,0.15384615,0.3125,0.31958763,0.34615385,0.43298969,0.77914354,0.11340206,2.264222246,0.36585366,-0.448937993,13.92326731,1.750483456,0.347193015,114.3803051,10286
2015,Francisco Arcia,NYY,LEVEL,25,266,0.07142857,0.12781955,0.55882353,0.24789916,0.3245283,0.31932773,0.64385603,0.07142857,3.21217043,0.27860697,0.152223391,26.23740745,-2.870173914,0.303419151,90.13942836,10286
2019,Francisco Arcia,NYY,LEVEL,29,29,0.06896552,0.13793103,0.5,0.19230769,0.27586207,0.19230769,0.46816976,0,0.410714268,0.22727273,-0.002072864,1.436358436,-1.701412574,0.230689378,45.7763945,10286
2008,Adam Eaton,PHI,LEVEL,30,2,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.299473177,-0.543565179,0,-100,1029
2015,Adrian Nieto,CHW,LEVEL,25,315,0.16507937,0.24444444,0.67532468,0.20703125,0.34405145,0.31640625,0.6604577,0.109375,2.392857143,0.27428571,-0.123808505,33.4443262,-1.658328908,0.322323202,95.27577358,10294
2019,Adrian Nieto,MIA,LEVEL,29,65,0.06153846,0.18461538,0.33333333,0.16949153,0.21875,0.27118644,0.48993644,0.10169491,3.215421844,0.17391304,0.178186893,2.543490733,-4.634654095,0.22069494,35.43381743,10294
2017,Adrian Nieto,CIN,LEVEL,27,134,0.06716418,0.29104478,0.23076923,0.25,0.30597015,0.38709677,0.69306692,0.13709677,3.369208518,0.34146341,-0.012918944,14.36080026,0.06112389,0.319352437,100.4274495,10294
2012,Eury Perez,WSN,LEVEL,22,373,0.01876676,0.14209115,0.13207547,0.2991453,0.32513661,0.34188034,0.66701695,0.04273504,5.8787433,0.35117057,1.181506497,36.31213705,-6.54668306,0.30631782,84.72500399,10299
2006,Javy Lopez,BAL,LEVEL,35,8,0.125,0.125,1,0.28571429,0.375,0.85714286,1.23214286,0.57142857,0.142857143,0.2,-0.000125864,2.135759145,1.227919131,0.519702993,235.2572164,103
2012,Chris Heston,SFG,LEVEL,24,24,0.04166667,0.20833333,0.2,0.22727273,0.26086957,0.27272727,0.53359684,0.04545454,0.55952383,0.29411765,0.000596525,1.222849153,-1.534822918,0.246978394,44.3435304,10302
2011,Jarred Cosart,HOU,LEVEL,21,7,0,0.71428571,0,0,0,0,0,0,0.142857143,0,0,-1.050489487,-1.946923451,0,-100,10304
2012,Jarred Cosart,HOU,LEVEL,22,5,0,0.4,0,0,0,0,0,0,0.142857143,0,0,-0.684418911,-1.271593915,0,-100,10304
2012,Oswaldo Arcia,MIN,LEVEL,21,299,0.09364548,0.20735786,0.4516129,0.32824427,0.39799331,0.55725191,0.95524522,0.22900764,6.065472934,0.39175258,-0.196325658,55.74793953,21.39194164,0.420261404,162.2655226,10306
2018,Roman Mendez,WSN,LEVEL,27,2,0.5,0.5,1,0,0.5,0,0.5,0,0.142857143,0,-0.000420796,0.291904911,0.053788915,0.359077513,122.5893749,10307
2012,Zack Wheeler,NYM,LEVEL,22,16,0.0625,0.5,0.125,0.07692308,0.14285714,0.15384615,0.29670329,0.07692307,2.642857143,0.2,0.000119305,-0.472117362,-2.31056541,0.144080498,-25.68021232,10310
2013,Danny Ortiz,MIN,LEVEL,23,521,0.05182342,0.16890595,0.30681818,0.25826446,0.30057803,0.40495868,0.70553671,0.14669422,3.666701646,0.29123711,-1.569963956,57.04608801,-4.560076181,0.317414766,92.59801963,10317
2014,Danny Ortiz,MIN,LEVEL,24,189,0.02116402,0.17989418,0.11764706,0.32417582,0.34042553,0.5,0.84042553,0.17582418,5.326194551,0.37931034,0.131304516,28.91093208,6.789238354,0.371468271,130.6904093,10317
2013,Danny Santana,MIN,LEVEL,22,588,0.04081633,0.15986395,0.25531915,0.29684601,0.33333333,0.38589981,0.71923314,0.0890538,7.28823919,0.35267857,0.450469778,68.81687888,-0.711767082,0.327018595,98.97629664,10322
2013,Rafael Ortega,COL,LEVEL,22,178,0.10674157,0.14606742,0.73076923,0.2278481,0.31460674,0.29746835,0.61207509,0.06962025,6.694088637,0.26717557,0.144117838,15.8479281,-4.423246539,0.285404882,78.17962394,10323
2014,Rafael Ortega,STL,LEVEL,23,414,0.10869565,0.13768116,0.78947368,0.24860335,0.33088235,0.34636872,0.67725107,0.09776537,5.657833248,0.27516779,-0.850495618,44.48118646,-1.491444759,0.315757028,96.75579857,10323
2013,Marcell Ozuna,MIA,LEVEL,22,47,0.06382979,0.19148936,0.33333333,0.33333333,0.38297872,0.80952381,1.19250253,0.47619048,5.75085002,0.31034483,0.170601843,11.76286428,6.750267253,0.513502112,234.6660665,10324
2013,Ramon Cabrera,DET,LEVEL,23,362,0.12154696,0.09392265,1.29411765,0.30448718,0.39226519,0.38782051,0.7800857,0.08333333,4.552122843,0.33807829,0.684364255,52.60360753,9.798556788,0.363027366,122.8911229,10327
2014,Ramon Cabrera,DET,LEVEL,24,431,0.07656613,0.08584687,0.89189189,0.27664975,0.32946636,0.35786802,0.68733438,0.08121827,2.005791032,0.29213483,0.030650006,46.71163331,-3.735192071,0.314769871,92.59578369,10327
2012,Ramon Cabrera,PIT,LEVEL,22,428,0.0911215,0.10280374,0.88636364,0.27604167,0.34198113,0.3671875,0.70916863,0.09114583,2.881077548,0.30473373,-1.195383288,48.22147325,-0.957012028,0.325904404,98.05400263,10327
2014,Ramon Cabrera,PIT,LEVEL,24,49,0.06122449,0.12244898,0.5,0.23913043,0.28571429,0.41304348,0.69875777,0.17391305,2.560767618,0.25641026,-0.420712993,5.211842842,-0.523411088,0.312206936,90.873794,10327
2012,Rey Fuentes,SDP,LEVEL,21,541,0.0961183,0.24584104,0.39097744,0.21775899,0.30149813,0.30232558,0.60382371,0.08456659,6.75245178,0.2920354,3.020521494,45.73628507,-17.79605038,0.281804187,71.98898757,10329
2013,Rey Fuentes,SDP,LEVEL,22,403,0.10173697,0.17617866,0.57746479,0.31594203,0.39593909,0.44057971,0.8365188,0.12463768,6.121227294,0.38148148,1.65652879,64.0092305,18.11438005,0.37509949,139.4693084,10329
2014,Rey Fuentes,SDP,LEVEL,23,194,0.08247423,0.19072165,0.43243243,0.32352941,0.38624339,0.45294118,0.83918457,0.12941177,7.009138071,0.39230769,1.931456443,30.54621203,9.00348146,0.382184762,141.7935945,10329
2010,Nick Christiani,CIN,LEVEL,22,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10332
2011,Nick Christiani,CIN,LEVEL,23,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10332
2015,Nick Christiani,CIN,LEVEL,27,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,10332
2013,Slade Heathcott,NYY,LEVEL,22,444,0.08108108,0.24099099,0.3364486,0.26065163,0.32653061,0.41102757,0.73755818,0.15037594,7.032800165,0.33566434,-0.424292117,54.50988108,2.008658618,0.334320728,103.8259273,10336
2014,Slade Heathcott,NYY,LEVEL,23,37,0.08108108,0.35135135,0.23076923,0.18181818,0.25,0.24242424,0.49242424,0.06060606,3.502650868,0.3,-0.419301744,1.635228154,-2.695473793,0.23315311,37.75896319,10336
2017,Slade Heathcott,SFG,LEVEL,26,394,0.09390863,0.22335025,0.42045455,0.26224784,0.33933162,0.4351585,0.77449012,0.17291066,4.839054971,0.31854839,-0.763505894,52.37954823,6.385169978,0.348278425,113.8825009,10336
2013,Edwin Escobar,SFG,LEVEL,21,4,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.559111909,-1.032095895,0,-100,10337
2012,Scooter Gennett,MIL,LEVEL,22,573,0.04886562,0.12390925,0.3943662,0.29268293,0.329806,0.38461538,0.71442138,0.09193245,4.489138236,0.32826087,-0.068000741,64.04839535,-0.677686554,0.32982763,98.95299308,10339
2013,Gift Ngoepe,PIT,LEVEL,23,259,0.10810811,0.31660232,0.34146341,0.17727273,0.27843137,0.28181818,0.56024955,0.10454545,6.974690963,0.26086957,0.699966053,18.05703216,-12.56868094,0.266766243,58.96036477,10340
2014,Gift Ngoepe,PIT,LEVEL,24,499,0.10220441,0.27054108,0.37777778,0.23798627,0.31910569,0.3798627,0.69896839,0.14187643,6.355161471,0.3220339,-0.847556408,55.61045226,-2.795501026,0.318666222,95.21367109,10340
