"","wperip_year1","lperip_year1","gs_year1","ippergs_year1","babip_year1","hperip_year1","rperip_year1","erperip_year1","hrperip_year1","bbperip_year1","soperip_year1","fipperip_year1","warperip_year1","wperip_year2","lperip_year2","gs_year2","ippergs_year2","babip_year2","hperip_year2","rperip_year2","erperip_year2","hrperip_year2","bbperip_year2","soperip_year2","fipperip_year2","warperip_year2","wperip_year3","lperip_year3","gs_year3","ippergs_year3","babip_year3","hperip_year3","rperip_year3","erperip_year3","hrperip_year3","bbperip_year3","soperip_year3","fipperip_year3","warperip_year3","wperip_year4","lperip_year4","gs_year4","ippergs_year4","babip_year4","hperip_year4","rperip_year4","erperip_year4","hrperip_year4","bbperip_year4","soperip_year4","fipperip_year4","warperip_year4","wperip_year5","lperip_year5","gs_year5","ippergs_year5","babip_year5","hperip_year5","rperip_year5","erperip_year5","hrperip_year5","bbperip_year5","soperip_year5","fipperip_year5","warperip_year5"
"651",0.0775193798449612,0.062015503875969,18,7.16666666666667,0.305,0.984496124031008,0.356589147286822,0.325581395348837,0.0232558139534884,0.224806201550388,0.674418604651163,0.016046511627907,0.0325581395348837,0.0590717299578059,0.0632911392405063,36,6.58333333333333,0.304,1.0295358649789,0.40084388185654,0.333333333333333,0.0632911392405063,0.261603375527426,0.708860759493671,0.0118987341772152,0.0257383966244726,0.0541215653621982,0.0499583680266445,38,6.32105263157895,0.307,1.09075770191507,0.541215653621982,0.478767693588676,0.0749375520399667,0.345545378850958,0.666111573688593,0.0138634471273938,0.0183180682764363,0.047008547008547,0.0726495726495727,37,6.32432432432432,0.298,1.04273504273504,0.495726495726496,0.414529914529915,0.0726495726495727,0.286324786324786,0.662393162393162,0.0135042735042735,0.0200854700854701,0.0538461538461538,0.0461538461538462,37,7.02702702702703,0.288,1,0.45,0.384615384615385,0.0653846153846154,0.246153846153846,0.561538461538462,0.0122692307692308,0.0184615384615385
"652",0.0793650793650794,0.0396825396825397,37,6.81081081081081,0.285,0.924603174603175,0.333333333333333,0.30952380952381,0.0515873015873016,0.293650793650794,0.658730158730159,0.0120238095238095,0.0257936507936508,0.0578034682080925,0.0619322873658134,35,6.92,0.268,0.97027250206441,0.404624277456647,0.379851362510322,0.0660611065235343,0.222956234516928,0.474814203137903,0.0132947976878613,0.018579686209744,0.0753138075313808,0.0502092050209205,36,6.63888888888889,0.296,1.05020920502092,0.435146443514644,0.401673640167364,0.0669456066945607,0.313807531380753,0.523012552301255,0.0151464435146444,0.0163179916317992,0.0428015564202335,0.0505836575875486,38,6.76315789473684,0.311,1.09338521400778,0.431906614785992,0.377431906614786,0.0505836575875486,0.295719844357977,0.544747081712062,0.0126459143968872,0.0182879377431907,0.051249199231262,0.0704676489429853,24,6.50416666666667,0.297,1.03779628443306,0.409993593850096,0.345932094811019,0.051249199231262,0.211402946828956,0.480461242793081,0.0194746957078796,0.0192184497117233
"653",0.072463768115942,0.0434782608695652,8,8.625,0.297,1.1304347826087,0.594202898550725,0.449275362318841,0.101449275362319,0.36231884057971,0.565217391304348,0.0581159420289855,0,0.0504540867810293,0.0605449041372351,13,7.62307692307692,0.291,1.00908173562059,0.504540867810293,0.41372351160444,0.0504540867810293,0.24217961654894,0.585267406659939,0.0288597376387487,0.0191725529767911,0.0607399226946438,0.0607399226946438,25,7.244,0.293,0.97736057426836,0.381004969630039,0.364439536167863,0.0441744892324683,0.248481501932634,0.612921038100497,0.014908890115958,0.018774157923799,0.0494505494505494,0.0824175824175824,30,6.06666666666667,0.317,1.15384615384615,0.549450549450549,0.505494505494505,0.0659340659340659,0.203296703296703,0.532967032967033,0.0158791208791209,0.010989010989011,0.0681818181818182,0.0590909090909091,31,7.09677419354839,0.286,0.977272727272727,0.454545454545455,0.359090909090909,0.0772727272727273,0.277272727272727,0.654545454545455,0.0139090909090909,0.0168181818181818
"654",0.0590640617900954,0.0636074511585643,34,6.47352941176471,0.311,1.14947751022263,0.522489777373921,0.463425715583826,0.0681508405270332,0.295320308950477,0.513402998636983,0.0155383916401636,0.0172648796001817,0.0624770305034914,0.0514516721793458,37,7.35405405405406,0.276,0.959206174200661,0.404263138552003,0.319735391400221,0.0735023888276369,0.257258360896729,0.569643513414186,0.0113193678794561,0.0169055494303565,0.0594795539033457,0.0594795539033457,35,7.68571428571429,0.272,0.929368029739777,0.364312267657993,0.345724907063197,0.0594795539033457,0.263940520446097,0.527881040892193,0.0108550185873606,0.0178438661710037,0.0617760617760618,0.0463320463320463,34,7.61764705882353,0.281,1,0.436293436293436,0.374517374517374,0.0694980694980695,0.227799227799228,0.555984555984556,0.0118918918918919,0.0196911196911197,0.0612244897959184,0.0816326530612245,9,5.44444444444444,0.274,0.959183673469388,0.469387755102041,0.428571428571429,0.0408163265306122,0.326530612244898,0.510204081632653,0.0638775510204082,0.0204081632653061
"655",0.0744805958447668,0.0470403763230106,35,7.28857142857143,0.271,1.02704821638573,0.493923951391611,0.439043512348099,0.13328106624853,0.282242257938064,0.552724421795374,0.0161113288906311,0.0105840846726774,0.0624721106648818,0.0490852298081214,34,6.59117647058823,0.264,0.972780008924587,0.446229361892013,0.392681838464971,0.0803212851405622,0.214190093708166,0.414993306559572,0.0157072735385988,0.0138331102186524,0.0858704137392662,0.039032006245121,20,6.405,0.315,1.17876658860265,0.530835284933646,0.530835284933646,0.14832162373146,0.218579234972678,0.663544106167057,0.031928181108509,0.0124902419984387,0.0426136363636364,0.0899621212121212,31,6.81290322580645,0.286,1.07007575757576,0.549242424242424,0.482954545454545,0.104166666666667,0.279356060606061,0.501893939393939,0.0180397727272727,0.0118371212121212,0.064878892733564,0.0432525951557093,34,6.8,0.263,0.990484429065744,0.480103806228374,0.41522491349481,0.103806228373702,0.294117647058824,0.467128027681661,0.0174740484429066,0.013840830449827
"656",0.0740740740740741,0.111111111111111,11,4.90909090909091,0.297,1.05555555555556,0.611111111111111,0.537037037037037,0.0555555555555556,0.333333333333333,0.574074074074074,0.0635185185185185,0.0166666666666667,0.0551808706315144,0.0613120784794605,28,5.825,0.255,1.03617412630288,0.551808706315144,0.508890251379522,0.165542611894543,0.29429797670141,0.398528510116493,0.0317596566523605,-0.00245248313917842,0.0541338582677165,0.0541338582677165,31,6.55483870967742,0.269,1.09251968503937,0.600393700787402,0.541338582677165,0.137795275590551,0.31003937007874,0.31003937007874,0.0255905511811024,0.00246062992125984,0.0587544065804935,0.0528789659224442,24,7.09166666666667,0.254,0.975323149236193,0.446533490011751,0.381903642773208,0.099882491186839,0.264394829612221,0.334900117508813,0.027027027027027,0.0135135135135135,0.0499750124937531,0.0599700149925037,31,6.45483870967742,0.279,1.08945527236382,0.539730134932534,0.514742628685657,0.129935032483758,0.414792603698151,0.384807596201899,0.0265867066466767,0.00549725137431284
"657",0.0748262960983431,0.0427578834847675,18,10.3944444444444,0.257,0.913949759486905,0.438268305718867,0.358097274184928,0.0320684126135756,0.422234099412079,0.352752538749332,0.0206841261357563,0.00641368252271513,0.0802334062727936,0.0364697301239971,16,8.56875,0.315,1.15244347191831,0.75127644055434,0.605397520058352,0.0437636761487965,0.568927789934355,0.466812545587163,0.0339897884755653,0.00437636761487965,0.0666032350142721,0.0523311132254995,29,7.24827586206897,0.286,1.0418648905804,0.480494766888677,0.418648905803996,0.0190294957183635,0.490009514747859,0.32825880114177,0.0200285442435775,0.00951474785918173,0.0325732899022801,0.0760043431053203,14,6.57857142857143,0.285,1.12920738327904,0.662323561346363,0.542888165038002,0.0325732899022801,0.238870792616721,0.271444082519001,0.0418023887079262,0.011943539630836,0.0648148148148148,0.0324074074074074,30,7.2,0.259,0.921296296296296,0.458333333333333,0.356481481481481,0.0277777777777778,0.291666666666667,0.347222222222222,0.0168518518518519,0.0162037037037037
"658",0.0428571428571429,0.0785714285714286,20,7,0.277,1.06428571428571,0.614285714285714,0.507142857142857,0.05,0.371428571428571,0.235714285714286,0.0323571428571429,0.00928571428571429,0.0655737704918033,0.0655737704918033,13,9.38461538461539,0.29,1.04918032786885,0.467213114754098,0.30327868852459,0.0327868852459016,0.360655737704918,0.360655737704918,0.0317213114754098,0.0114754098360656,0.0754936120789779,0.040650406504065,25,6.888,0.307,1.20209059233449,0.673635307781649,0.522648083623693,0.0290360046457607,0.342624854819977,0.21486643437863,0.0240418118466899,0.0110336817653891,0.0709219858156028,0.0386847195357834,20,7.755,0.265,1.04448742746615,0.509348807221148,0.444874274661509,0.103159252095422,0.470664087685364,0.303030303030303,0.0349451966473243,0.00322372662798195,0.0525700934579439,0.0408878504672897,20,8.56,0.269,0.981308411214953,0.525700934579439,0.48481308411215,0.0642523364485981,0.367990654205608,0.438084112149533,0.027161214953271,0.0122663551401869
"659",0.0499643112062812,0.0571020699500357,26,5.38846153846154,0.245,0.92790863668808,0.599571734475375,0.556745182012848,0.228408279800143,0.521056388294076,0.7994289793005,0.0433975731620271,0.000713775874375446,0.0335120643431635,0.0670241286863271,27,5.52592592592593,0.306,1.17962466487936,0.770777479892761,0.743967828418231,0.214477211796247,0.428954423592493,0.650134048257373,0.0399463806970509,-0.00134048257372654,0.0425531914893617,0.0319148936170213,15,6.26666666666667,0.32,1.20212765957447,0.734042553191489,0.691489361702128,0.170212765957447,0.372340425531915,0.74468085106383,0.0513829787234043,0.00851063829787234,0.0495049504950495,0.0396039603960396,18,5.61111111111111,0.261,1.01980198019802,0.633663366336634,0.613861386138614,0.148514851485149,0.386138613861386,0.435643564356436,0.0534653465346535,0.00099009900990099,0.0650406504065041,0.0650406504065041,19,6.47368421052632,0.256,0.983739837398374,0.577235772357724,0.495934959349593,0.130081300813008,0.333333333333333,0.463414634146341,0.0401626016260163,0.00813008130081301
"660",0.0478796169630643,0.0615595075239398,20,7.31,0.31,1.01231190150479,0.430916552667579,0.355677154582763,0.0683994528043776,0.417236662106703,0.574555403556772,0.0255129958960328,0.0143638850889193,0.0663129973474801,0.0663129973474801,31,7.29677419354839,0.288,1.01237842617153,0.446507515473033,0.411140583554377,0.0663129973474801,0.331564986737401,0.419982316534041,0.0158709106984969,0.0145888594164456,0.0657678395264716,0.0361723117395593,39,7.7974358974359,0.26,0.927326537323249,0.368299901348241,0.335415981585005,0.0953633673133838,0.253206182176915,0.480105228543242,0.0119697467938178,0.017428477474515,0.0666666666666667,0.0476190476190476,39,8.07692307692308,0.249,0.901587301587302,0.365079365079365,0.336507936507937,0.0634920634920635,0.203174603174603,0.403174603174603,0.00996825396825397,0.0212698412698413,0.0848484848484849,0.0212121212121212,37,8.91891891891892,0.248,0.884848484848485,0.315151515151515,0.287878787878788,0.0666666666666667,0.136363636363636,0.448484848484848,0.00851515151515152,0.0212121212121212
"661",0.0664355863662623,0.0462160600808781,41,8.44390243902439,0.262,0.935875216637782,0.343731946851531,0.306181398035817,0.0866551126516465,0.176198729058348,0.571923743500867,0.00901213171577123,0.024263431542461,0.0684116597263534,0.0446162998215348,38,8.84736842105263,0.242,0.85960737656157,0.345032718619869,0.330160618679358,0.104104699583581,0.16656751933373,0.550267697798929,0.0094883997620464,0.0211183819155265,0.0754098360655738,0.0459016393442623,38,8.02631578947368,0.251,0.957377049180328,0.449180327868852,0.363934426229508,0.134426229508197,0.173770491803279,0.524590163934426,0.0118360655737705,0.0167213114754098,0.0639515314708852,0.0605856613934702,37,8.02972972972973,0.287,1.10400538539212,0.521709861999327,0.494782901380007,0.154830023561091,0.1346348030966,0.528441602154157,0.0126220127903063,0.012790306294177,0.0401284109149278,0.0882825040128411,32,7.7875,0.251,0.987158908507223,0.489566613162119,0.453451043338684,0.160513643659711,0.172552166934189,0.513643659711076,0.0162118780096308,0.00882825040128411
